ID_CONVOCATORIA,NME_CONVOCATORIA,ANO_CONVO,ID_PRODUCTO_PD,NME_CLASE_PD,NME_TIPO_MEDICION_PD,NME_TIPOLOGIA_PD,ID_TIPO_PD_MED,NME_CATEGORIA_PD,FCREACION_PD,NME_PRODUCTO_PD,COD_GRUPO_GR,NME_GRUPO_GR,ID_PERSONA_PD,year
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001352291-14,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,07/01/2013,Digital holographic interferometry accelerated with GPU: application in mechanical micro-deformation measurement operating at video rate,COL0014135,OPTICA Y PROCESAMIENTO OPTO-DIGITAL,0001352291,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001451349-114,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/02/2016,Study of the adsorption capacity of Fe(II) dissolved in water by using a mineral rich in Manganese Dioxide (MnO2) from Colombia. DYNA.,COL0154744,Cómputo Avanzado y a Gran Escala,0001451349,2016
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000201960-154,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,11/01/2011,Ensayo preliminar sobre la utilizacion de un medidor portátil de clorofila para estimar el nitrógeno foliar en orégano (Origanum vulgare L.),COL0077814,Agrobiología de especies vegetales promisorias de clima frío,0000201960,2011
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000208868-163,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2012,Antimicrobial susceptibility of Helicobacter pylori with chronic gastritis,COL0015571,Registro Poblacional de Cancer,0000208868,2012
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000095885-30803,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,08/01/2014,A rigorous procedure for the design of adsorption units for the removal of cadmium and nickel from process wastewaters,COL0024964,Solidos  Porosos y Calorimetría Aplicada,0000095885,2014
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000243213-31103,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/04/2013,Electroforesis en Gel de Campo Pulsado (PFGE) para la diferenciación molecular de Listeria monocytogenes,COL0001146,Grupo de Biotecnología Ambiental e Industrial,0000243213,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001498230-39,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/01/2012,Obesity Epidemic: how to make a difference in a busy OB/GYN practice.,COL0134358,Fundared Materna,0001498230,2012
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000761508-70,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/04/2013,SIMULATION BASED ON SYSTEM DYNAMICS FOR EVALUATING THE QUALITY OF TRANSPORT SERVICE IN A COMPLEX SOCIAL SYSTEM.,COL0037219,GRUPO DE INVESTIGACIÓN EN SOFTWARE - GIS,0000761508,2013
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000851116-21,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,05/01/2013,Quantitative structure-retention relationships of polychlorinated biphenyls (PCBs) gas chromatographic retention times: A quantum similarity approach,COL0119905,Grupo de Química Bioorgánica,0000851116,2013
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000686042-20,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,12/01/2015,La adherencia al tratamiento para el VIH/SIDA: más alla de la toma de antirretrovirales,COL0014519,SALUD Y CALIDAD DE VIDA,0000686042,2015
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000175447-55,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,05/01/2008,GENÉTICA DE LA RESISTENCIA DE LA PAPA (SOLANUM TUBEROSUM) A PATÓGENOS: ESTADO DEL ARTE,COL0010065,Grupo de Investigación en Papa,0000175447,2008
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000170763-45,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/07/2012,"Findings of the International Nosocomial Infection Control Consortium (INICC), Part I: Effectiveness of a multidimensional infection control approach on catheter-associated urinary tract infection rates in pediatric intensive care units of 6 developing countries.",COL0008568,Grupo de Infecciones Nosocomiales y Resistencia Microbiana,0000170763,2012
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0001405968-34,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/01/2015,Lesiones por violencia familiar en el reconocimiento médico Legal (RML),COL0152857,TECNNOSALUD,0001405968,2015
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0001398509-18,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,08/01/2013,Fractography and dissipation of kinetic energy in a polymeric/ceramics ballistic panel submitted to the impact of a metallic projectile,COL0021185,Materiales Avanzados y Energía,0001398509,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000005207-91,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/05/2014,Antigenicity and immunogenicity of a novel Plasmodium vivax CS derived synthetic vaccine construct,COL0125813,Centro de Investigacion Cientifica CAUCASECO,0000005207,2014
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000086320-30188,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,09/01/2009,Gene expression and chromosomal location for susceptibility to Sjögren's syndrome.,COL0092392,CENTRO DE ESTUDIO DE ENFERMEDADES AUTOINMUNES - CREA,0000086320,2009
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000095885-30628,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/08/2012,Lipased supported on mesoporous materials as a catalyst in the synthesis of biodiesel from persea Americana mill oil,COL0024964,Solidos  Porosos y Calorimetría Aplicada,0000095885,2012
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000629375-84,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/11/2008,Seguro de Salud y Cobertura de Vacunación en Población Infantil con y sin Experiencia de Desplazamiento Forzado en Colombia,COL0016013,Salud Pública,0000629375,2008
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000309818-29501,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,06/01/2014,REEMPLAZO DEL AGREGADO FINO POR ESCORIA DE HORNO DE CUBILOTE PARA LA FABRICACION DE CONCRETO,COL0009977,Grupo de Investigación en Materiales y Estructuras de Construcción INME,0000309818,2014
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000156906-113,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,04/01/2014,"Two iniencephaly cases born the same day in the same hospital of Cali, Colombia. Iniencephaly cluster ?",COL0060058,"Grupo Malformaciones Congenitas y Perinatales,Genetica Medica y  Dismorfología, UV-HUV",0000156906,2014
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000868400-1,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/12/2008,Intervalos de confianza para una proporción,COL0034469,METODOS EN BIOESTADISTICA,0000868400,2008
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000306320-121,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/07/2015,"Autoeficacia, actitud hacia el consumo de drogas y salud percibida de niños escolarizados",COL0139078,CARING,0000306320,2015
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000007960-385,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/03/2011,"Nematode infection in fish from Cartagena Bay, North of Colombia",COL0015357,Química Ambiental y Computacional,0000007960,2011
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000456543-18,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,06/01/2016,Technology Capacity Assessment Tool for Developing City Action Plans to Increase Efficiency in Mid-sized Cities in Europe,COL0007749,Grupo de Automatización Industrial y Control - GAICO,0000456543,2016
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000398390-14,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/01/2013,"EVALUACIÓN QUIMICA DE LA FIBRA EN SEMILLA, PULPA Y CÁSCARA DE TRES VARIEDADES DE AGUACATE",COL0031449,Alimentos y Agroindustria,0000398390,2013
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0001544201-28,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,01/11/2018,Smoothing filters in synthetic cerebral magnetic resonance images: A comparative study,COL0167395,"GRUPO DE INVESTIGACIÓN EN CIENCIAS EXACTAS, FÍSICAS Y NATURALES APLICADAS - GICEFYNA",0001544201,2018
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000698229-289,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_C,Artículos de investigación Con Calidad C,09/01/2014,Potential of carbon storage of rubber (Hevea brasiliensis Müll. Arg.) plantations in monoculture and agroforestry systems in the Colombian Amazon.,COL0087632,Producción Ecoamigable de Cultivos Tropicales (PROECUT),0000698229,2014
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000497720-5,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,06/01/2015,"Estudio etológico del Sylvilagus brasiliensis, del bosque seco tropical del departamento del Tolima (Colombia)",COL0048429,Investigadores en Medicina y Producción Tropical Animal- IMPRONTA,0000497720,2015
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000237540-29,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,12/01/2011,Dinámica del VIH-SIDA en Cali,COL0008218,Grupo de Estudios Ambientales para el Desarrollo Sostenible,0000237540,2011
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000095990-262,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/01/2008,"Efectos de las intervenciones diseñadas para prevenir las muertes de motociclistas en Cali, Colombia (1993 ¿ 2001).",COL0002555,Cisalva - Instituto de investigación y desarrollo en prevención de violencia y promocion de la convivencia social,0000095990,2008
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000036790-17612,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,07/01/2012,Quantum disc plus inverse square potential. An analytical model for two-dimensional quantum rings: Study of nonlinear optical properties,COL0033319,Grupo de Materia Condensada-UdeA,0000036790,2012
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000626988-2,Nuevo conocimiento,Nuevo conocimiento Tipo A,Artículos de investigación,ART-ART_B,Artículos de investigación Con Calidad B,01/11/2008,PRESENCIA DE LACTOBACILOS EN MUESTRAS DE LECHE MATERNA,COL0060684,Enfermedades prevalentes de la infancia,0000626988,2008
20.0,Convocatoria 833 de 2018,06/12/2019,ART-0000140139-3232,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/04/2012,"Search for decays of stopped, long-lived particles from 7 TeV pp collisions with the ATLAS detector.",COL0020698,Experimental High Energy Physics,0000140139,2012
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000282197-199,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,04/01/2014,Characterization of the Colletotrichum species causing anthracnose in Andean blackberry in Colombia,COL0085807,Manejo Integrado Enfermedades,0000282197,2014
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000500011-48,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,01/01/2011,Farmacovigilancia de interacciones medicamentosas en pacientes afiliados al sistema de salud de Colombia,COL0037256,GRUPO DE INVESTIGACIÓN DE FARMACOEPIDEMIOLOGIA Y FARMACOVIGILANCIA,0000500011,2011
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000084590-312,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/01/2012,Performance of Ag-TiO2 photocatalysts towards the photocatalytic disinfection of water under interior-lighting and solar-simulated light irradiations,COL0002368,Centro de investigaciones en catálisis,0000084590,2012
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000486558-227,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A2,Artículos de investigación Con Calidad A2,01/01/2011,Bioethanol production in batch mode by a native strain of Zymomonas mobilis,COL0036876,Grupo de Investigación en Bioquímica y Microbiología,0000486558,2011
19.0,Convocatoria 781 de 2017,01/01/2017,ART-0000052183-29404,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,06/01/2012,Factores que afectan el recuento de UFC en la leche en tanques en hatos lecheros del norte de Antioquia-Colombia,COL0066561,Biogénesis,0000052183,2012
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0000217387-121,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,11/01/2010,Length curves and volume functions for guadua bamboo (Guadua angustifolia Kunth) for the coffee region of Colombia,COL0006948,Gestión en Agroecosistemas Tropicales Andinos,0000217387,2010
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000158623-55,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,06/01/2012,"Simple entry to new 2-alkyl-1,2,3,4-tetrahydroquinoline and 2,3-dialkylquinoline derivatives using BiCl3-catalyzed three component reactions of anilines and aliphatic aldehydes in the presence (or lack) of N-vinyl amides",COL0006329,GRUPO DE INVESTIGACIÓN EN COMPUESTOS HETEROCÍCLICOS,0000158623,2012
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000318272-110,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,12/01/2011,La institucionalidad llerista: Una palanca de desarrollo,COL0023635,COMPETITIVIDAD Y MERCADOS,0000318272,2011
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0000316725-42,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,06/01/2010,Cinema and theater as training tools for health students,COL0025649,Grupo de Fisiología Celular y Aplicada,0000316725,2010
17.0,Convocatoria 693 de 2014,01/01/2014,ART-0001186299-7,Nuevo conocimiento,Nuevo conocimiento Tipo B,Artículos de investigación,ART-ART_D,Artículos de investigación Con Calidad D,07/01/2009,CAMBIOS COMPOSICIONALES Y MICROBIOLÓGICOS ASOCIADOS A CICLOS SUCESIVOS DE DESHIDRATACIÓN OSMÓTICA DE TOMATE DE ÁRBOL,COL0019605,Ciencia y Tecnología de Alimentos -  CYTA,0001186299,2009
16.0,Convocatoria 640 de 2013,01/01/2013,ART-0000009962-33219,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,01/01/2008,A computational study and valence bond approach to the intramolecular electrophilic aromatic substitution mechanism of ortho-allyl-N-benzylanilines,COL0001066,CIBIMOL,0000009962,2008
18.0,Convocatoria 737 de 2015,01/01/2015,ART-0001366468-91,Nuevo conocimiento,Nuevo conocimiento Top,Artículos de investigación,ART-ART_A1,Artículos de investigación Con Calidad A1,03/01/2015,"Rickettsia rickettsii in Amblyomma patinoi Ticks, Colombia",COL0082789,Parasitología Veterinaria,0001366468,2015
